District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Adilabad,Gadiguda,01-May-22,0.0,13.8,23.3
Adilabad,Gadiguda,02-May-22,0.0,13.2,66.7
Adilabad,Gadiguda,03-May-22,0.0,17.1,47.5
Adilabad,Gadiguda,04-May-22,0.0,19.4,77.8
Adilabad,Gadiguda,05-May-22,0.0,32.9,56.1
Adilabad,Gadiguda,06-May-22,0.0,19.6,61.7
Adilabad,Gadiguda,07-May-22,0.0,13.0,61.2
Adilabad,Gadiguda,08-May-22,0.0,32.7,42.3
Adilabad,Gadiguda,09-May-22,0.0,17.3,56.2
Adilabad,Gadiguda,10-May-22,0.0,17.7,51.7
Adilabad,Gadiguda,11-May-22,0.0,17.0,57.1
Adilabad,Gadiguda,12-May-22,0.0,28.1,50.8
Adilabad,Gadiguda,13-May-22,0.0,27.6,69.1
Adilabad,Gadiguda,14-May-22,0.0,30.8,58.2
Adilabad,Gadiguda,15-May-22,0.0,20.2,51.6
Adilabad,Gadiguda,16-May-22,0.0,35.9,71.9
Adilabad,Gadiguda,17-May-22,0.0,33.1,65.7
Adilabad,Gadiguda,18-May-22,0.0,35.6,59.7
Adilabad,Gadiguda,19-May-22,0.0,44.2,72.3
Adilabad,Gadiguda,20-May-22,0.0,52.9,62.2
Adilabad,Gadiguda,21-May-22,0.0,32.8,56.4
Adilabad,Gadiguda,22-May-22,0.0,23.3,49.3
Adilabad,Gadiguda,23-May-22,0.0,38.3,42.7
Adilabad,Gadiguda,24-May-22,0.0,23.6,45.7
Adilabad,Gadiguda,25-May-22,0.0,26.7,54.7
Adilabad,Gadiguda,26-May-22,13.5,24.1,98.8
Adilabad,Gadiguda,27-May-22,6.0,31.9,97.4
Adilabad,Gadiguda,28-May-22,0.0,49.5,74.2
Adilabad,Gadiguda,29-May-22,0.0,40.3,59.7
Adilabad,Gadiguda,30-May-22,0.0,24.5,47.9
Adilabad,Gadiguda,31-May-22,0.0,22.1,55.0
Adilabad,Gudihathnur,01-May-22,0.0,13.6,31.4
Adilabad,Gudihathnur,02-May-22,0.0,15.6,55.3
Adilabad,Gudihathnur,03-May-22,0.0,20.5,43.7
Adilabad,Gudihathnur,04-May-22,2.8,20.0,91.6
Adilabad,Gudihathnur,05-May-22,0.0,48.7,83.4
Adilabad,Gudihathnur,06-May-22,0.0,29.9,75.8
Adilabad,Gudihathnur,07-May-22,0.0,28.2,78.4
Adilabad,Gudihathnur,08-May-22,0.0,33.9,71.4
Adilabad,Gudihathnur,09-May-22,0.0,31.5,73.4
Adilabad,Gudihathnur,10-May-22,0.0,28.6,69.8
Adilabad,Gudihathnur,11-May-22,0.0,19.8,72.0
Adilabad,Gudihathnur,12-May-22,0.0,39.9,67.4
Adilabad,Gudihathnur,13-May-22,9.4,35.4,96.4
Adilabad,Gudihathnur,14-May-22,0.0,47.8,79.6
Adilabad,Gudihathnur,15-May-22,0.0,31.7,75.5
Adilabad,Gudihathnur,16-May-22,0.0,31.7,80.7
Adilabad,Gudihathnur,17-May-22,0.0,34.9,80.3
Adilabad,Gudihathnur,18-May-22,0.0,48.8,76.7
Adilabad,Gudihathnur,19-May-22,0.0,35.5,76.7
Adilabad,Gudihathnur,20-May-22,0.0,50.5,85.3
Adilabad,Gudihathnur,21-May-22,0.0,47.8,74.1
Adilabad,Gudihathnur,22-May-22,0.0,31.4,68.2
Adilabad,Gudihathnur,23-May-22,0.0,31.2,69.8
Adilabad,Gudihathnur,24-May-22,0.0,34.1,65.5
Adilabad,Gudihathnur,25-May-22,1.9,47.5,76.6
Adilabad,Gudihathnur,26-May-22,1.6,39.9,84.3
Adilabad,Gudihathnur,27-May-22,5.4,40.2,90.2
Adilabad,Gudihathnur,28-May-22,0.0,30.2,72.3
Adilabad,Gudihathnur,29-May-22,0.0,31.3,68.4
Adilabad,Gudihathnur,30-May-22,0.0,32.2,70.5
Adilabad,Gudihathnur,31-May-22,0.0,44.1,68.0
Adilabad,Ichoda,01-May-22,0.0,15.8,36.4
Adilabad,Ichoda,02-May-22,0.0,18.3,59.1
Adilabad,Ichoda,03-May-22,0.0,23.6,51.1
Adilabad,Ichoda,04-May-22,0.0,23.2,90.7
Adilabad,Ichoda,05-May-22,0.0,34.5,76.3
Adilabad,Ichoda,06-May-22,0.0,20.6,62.2
Adilabad,Ichoda,07-May-22,0.0,18.9,69.5
Adilabad,Ichoda,08-May-22,0.0,20.7,56.3
Adilabad,Ichoda,09-May-22,0.0,21.9,59.2
Adilabad,Ichoda,10-May-22,0.0,18.8,53.0
Adilabad,Ichoda,11-May-22,0.0,19.9,58.1
Adilabad,Ichoda,12-May-22,0.0,30.7,65.4
Adilabad,Ichoda,13-May-22,1.4,38.1,85.7
Adilabad,Ichoda,14-May-22,0.0,35.9,68.1
Adilabad,Ichoda,15-May-22,0.0,24.4,55.7
Adilabad,Ichoda,16-May-22,0.0,25.3,70.0
Adilabad,Ichoda,17-May-22,0.0,36.5,71.4
Adilabad,Ichoda,18-May-22,0.0,34.7,64.0
Adilabad,Ichoda,19-May-22,0.0,30.7,77.4
Adilabad,Ichoda,20-May-22,0.0,44.5,79.7
Adilabad,Ichoda,21-May-22,0.0,43.3,66.8
Adilabad,Ichoda,22-May-22,0.0,28.0,55.6
Adilabad,Ichoda,23-May-22,0.0,21.3,58.5
Adilabad,Ichoda,24-May-22,0.0,29.3,57.6
Adilabad,Ichoda,25-May-22,4.2,30.0,74.2
Adilabad,Ichoda,26-May-22,1.1,38.2,87.8
Adilabad,Ichoda,27-May-22,11.6,31.4,89.2
Adilabad,Ichoda,28-May-22,0.0,30.7,60.5
Adilabad,Ichoda,29-May-22,0.0,26.0,54.2
Adilabad,Ichoda,30-May-22,0.0,27.3,59.8
Adilabad,Ichoda,31-May-22,0.0,34.9,56.7
Adilabad,Inderavelly,01-May-22,0.0,14.0,30.5
Adilabad,Inderavelly,02-May-22,0.0,14.2,66.3
Adilabad,Inderavelly,03-May-22,0.0,16.9,47.0
Adilabad,Inderavelly,04-May-22,0.4,17.5,81.4
Adilabad,Inderavelly,05-May-22,0.0,31.9,65.2
Adilabad,Inderavelly,06-May-22,0.0,14.2,62.6
Adilabad,Inderavelly,07-May-22,0.0,14.2,59.7
Adilabad,Inderavelly,08-May-22,0.0,23.9,57.4
Adilabad,Inderavelly,09-May-22,0.0,17.0,58.0
Adilabad,Inderavelly,10-May-22,0.0,14.2,52.9
Adilabad,Inderavelly,11-May-22,0.0,14.5,54.6
Adilabad,Inderavelly,12-May-22,0.0,31.2,62.6
Adilabad,Inderavelly,13-May-22,16.2,31.4,90.3
Adilabad,Inderavelly,14-May-22,0.0,40.1,65.5
Adilabad,Inderavelly,15-May-22,0.0,23.6,57.4
Adilabad,Inderavelly,16-May-22,0.0,24.7,69.9
Adilabad,Inderavelly,17-May-22,0.0,31.2,70.4
Adilabad,Inderavelly,18-May-22,0.0,26.5,62.9
Adilabad,Inderavelly,19-May-22,0.0,31.2,70.4
Adilabad,Inderavelly,20-May-22,0.0,39.8,74.6
Adilabad,Inderavelly,21-May-22,0.0,40.2,63.5
Adilabad,Inderavelly,22-May-22,0.0,23.4,49.1
Adilabad,Inderavelly,23-May-22,0.0,23.2,49.8
Adilabad,Inderavelly,24-May-22,0.0,30.9,50.0
Adilabad,Inderavelly,25-May-22,0.0,31.2,62.6
Adilabad,Inderavelly,26-May-22,7.5,23.4,70.0
Adilabad,Inderavelly,27-May-22,0.1,26.1,80.8
Adilabad,Inderavelly,28-May-22,0.0,25.3,60.5
Adilabad,Inderavelly,29-May-22,0.0,23.3,55.9
Adilabad,Inderavelly,30-May-22,0.0,23.4,53.2
Adilabad,Inderavelly,31-May-22,0.0,26.6,43.8
Adilabad,Jainad,01-May-22,0.0,9.9,30.3
Adilabad,Jainad,02-May-22,0.0,10.4,50.3
Adilabad,Jainad,03-May-22,0.0,14.1,36.1
Adilabad,Jainad,04-May-22,0.0,15.3,63.1
Adilabad,Jainad,05-May-22,0.0,20.1,54.8
Adilabad,Jainad,06-May-22,0.0,11.8,47.3
Adilabad,Jainad,07-May-22,0.0,11.3,51.8
Adilabad,Jainad,08-May-22,0.0,16.8,48.0
Adilabad,Jainad,09-May-22,0.0,14.6,44.1
Adilabad,Jainad,10-May-22,0.0,11.8,42.7
Adilabad,Jainad,11-May-22,0.0,12.5,48.6
Adilabad,Jainad,12-May-22,0.0,20.1,52.2
Adilabad,Jainad,13-May-22,11.2,23.2,100.0
Adilabad,Jainad,14-May-22,0.0,34.5,72.2
Adilabad,Jainad,15-May-22,0.0,17.5,48.9
Adilabad,Jainad,16-May-22,2.1,19.6,58.4
Adilabad,Jainad,17-May-22,0.0,24.3,59.4
Adilabad,Jainad,18-May-22,0.0,21.7,52.2
Adilabad,Jainad,19-May-22,0.3,20.8,89.1
Adilabad,Jainad,20-May-22,0.0,35.4,92.5
Adilabad,Jainad,21-May-22,0.0,34.2,58.5
Adilabad,Jainad,22-May-22,0.0,21.0,42.5
Adilabad,Jainad,23-May-22,0.0,13.9,43.7
Adilabad,Jainad,24-May-22,0.0,22.9,44.3
Adilabad,Jainad,25-May-22,0.0,25.7,50.7
Adilabad,Jainad,26-May-22,0.9,23.5,78.4
Adilabad,Jainad,27-May-22,6.0,23.9,96.6
Adilabad,Jainad,28-May-22,0.0,23.8,53.2
Adilabad,Jainad,29-May-22,0.0,20.3,47.0
Adilabad,Jainad,30-May-22,0.0,21.0,46.0
Adilabad,Jainad,31-May-22,0.0,21.7,43.3
Adilabad,Mavala,01-May-22,0.0,5.3,27.6
Adilabad,Mavala,02-May-22,0.0,8.3,46.2
Adilabad,Mavala,03-May-22,0.0,11.2,29.1
Adilabad,Mavala,04-May-22,0.0,12.5,70.1
Adilabad,Mavala,05-May-22,0.0,18.4,58.8
Adilabad,Mavala,06-May-22,0.0,7.6,42.2
Adilabad,Mavala,07-May-22,0.0,8.3,46.7
Adilabad,Mavala,08-May-22,0.0,12.9,40.8
Adilabad,Mavala,09-May-22,0.0,10.6,41.5
Adilabad,Mavala,10-May-22,0.0,7.1,43.8
Adilabad,Mavala,11-May-22,0.0,8.3,39.0
Adilabad,Mavala,12-May-22,0.0,18.4,56.0
Adilabad,Mavala,13-May-22,21.0,26.8,94.7
Adilabad,Mavala,14-May-22,0.0,30.0,62.6
