District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Adilabad,Mavala,30-Sep-22,1.3,85.8,99.9
Adilabad,Narnoor,01-Sep-22,33.0,73.1,99.9
Adilabad,Narnoor,02-Sep-22,0.0,74.1,99.7
Adilabad,Narnoor,03-Sep-22,0.0,60.8,99.7
Adilabad,Narnoor,04-Sep-22,62.3,63.9,99.9
Adilabad,Narnoor,05-Sep-22,0.8,88.0,99.9
Adilabad,Narnoor,06-Sep-22,0.0,71.5,99.9
Adilabad,Narnoor,07-Sep-22,0.0,81.1,98.8
Adilabad,Narnoor,08-Sep-22,0.8,78.1,99.9
Adilabad,Narnoor,09-Sep-22,26.0,85.0,99.1
Adilabad,Narnoor,10-Sep-22,0.6,75.9,98.3
Adilabad,Narnoor,11-Sep-22,32.5,73.7,99.9
Adilabad,Narnoor,12-Sep-22,65.0,98.6,99.9
Adilabad,Narnoor,13-Sep-22,12.5,96.2,99.9
Adilabad,Narnoor,14-Sep-22,0.0,79.5,97.6
Adilabad,Narnoor,15-Sep-22,0.0,72.3,98.0
Adilabad,Narnoor,16-Sep-22,0.0,77.1,95.1
Adilabad,Narnoor,17-Sep-22,6.5,77.2,99.9
Adilabad,Narnoor,18-Sep-22,4.5,82.0,99.9
Adilabad,Narnoor,19-Sep-22,1.3,70.9,99.4
Adilabad,Narnoor,20-Sep-22,4.3,78.9,98.9
Adilabad,Narnoor,21-Sep-22,1.0,76.7,99.1
Adilabad,Narnoor,22-Sep-22,6.0,84.3,99.8
Adilabad,Narnoor,23-Sep-22,1.5,80.9,99.9
Adilabad,Narnoor,24-Sep-22,0.0,70.9,98.9
Adilabad,Narnoor,25-Sep-22,0.0,65.0,99.9
Adilabad,Narnoor,26-Sep-22,0.0,72.9,99.9
Adilabad,Narnoor,27-Sep-22,18.5,75.4,99.9
Adilabad,Narnoor,28-Sep-22,0.5,77.0,99.9
Adilabad,Narnoor,29-Sep-22,33.5,77.4,99.9
Adilabad,Narnoor,30-Sep-22,13.8,82.5,99.9
Adilabad,Neradigonda,01-Sep-22,0.3,68.4,100.0
Adilabad,Neradigonda,02-Sep-22,5.1,73.7,100.0
Adilabad,Neradigonda,03-Sep-22,0.0,67.3,99.9
Adilabad,Neradigonda,04-Sep-22,3.1,56.8,97.9
Adilabad,Neradigonda,05-Sep-22,0.0,90.8,99.9
Adilabad,Neradigonda,06-Sep-22,0.0,72.6,100.0
Adilabad,Neradigonda,07-Sep-22,0.0,70.9,99.1
Adilabad,Neradigonda,08-Sep-22,3.0,84.3,99.9
Adilabad,Neradigonda,09-Sep-22,38.5,78.8,99.9
Adilabad,Neradigonda,10-Sep-22,35.3,88.7,99.0
Adilabad,Neradigonda,11-Sep-22,40.1,83.6,100.0
Adilabad,Neradigonda,12-Sep-22,124.2,98.1,100.0
Adilabad,Neradigonda,13-Sep-22,18.6,93.8,99.4
Adilabad,Neradigonda,14-Sep-22,4.5,85.2,100.0
Adilabad,Neradigonda,15-Sep-22,0.0,81.7,100.0
Adilabad,Neradigonda,16-Sep-22,0.0,85.0,100.0
Adilabad,Neradigonda,17-Sep-22,11.1,87.0,100.0
Adilabad,Neradigonda,18-Sep-22,2.1,87.5,100.0
Adilabad,Neradigonda,19-Sep-22,0.5,83.0,100.0
Adilabad,Neradigonda,20-Sep-22,0.6,86.4,100.0
Adilabad,Neradigonda,21-Sep-22,1.6,87.2,100.0
Adilabad,Neradigonda,22-Sep-22,0.0,87.6,100.0
Adilabad,Neradigonda,23-Sep-22,0.0,87.7,98.2
Adilabad,Neradigonda,24-Sep-22,0.0,75.1,100.0
Adilabad,Neradigonda,25-Sep-22,0.0,63.4,98.1
Adilabad,Neradigonda,26-Sep-22,0.0,70.9,98.5
Adilabad,Neradigonda,27-Sep-22,22.8,81.5,99.9
Adilabad,Neradigonda,28-Sep-22,0.3,82.6,99.9
Adilabad,Neradigonda,29-Sep-22,17.3,79.9,99.9
Adilabad,Neradigonda,30-Sep-22,3.4,80.3,99.9
Adilabad,Sirikonda,01-Sep-22,0.0,50.7,95.2
Adilabad,Sirikonda,02-Sep-22,0.0,59.5,96.5
