District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Adilabad,Bheempoor,01-Nov-23,0.0,24.1,95.6
Adilabad,Bheempoor,01-Oct-23,0.0,20.4,95.1
Adilabad,Bheempoor,01-Sep-23,0.0,29.7,95.6
Adilabad,Bheempoor,13-Jan-23,0.0,29.4,97.2
Adilabad,Bheempoor,14-Jan-23,0.0,27.5,100.0
Adilabad,Bheempoor,15-Jan-23,0.0,46.8,99.9
Adilabad,Bheempoor,16-Jan-23,0.0,53.2,100.0
Adilabad,Bheempoor,17-Jan-23,0.0,39.4,100.0
Adilabad,Bheempoor,18-Jan-23,0.0,35.9,98.0
Adilabad,Bheempoor,19-Jan-23,0.0,40.8,100.0
Adilabad,Bheempoor,20-Jan-23,0.0,47.4,97.8
Adilabad,Bheempoor,21-Jan-23,0.0,36.2,100.0
Adilabad,Bheempoor,22-Jan-23,0.0,42.7,99.9
Adilabad,Bheempoor,23-Jan-23,0.0,39.4,100.0
Adilabad,Bheempoor,24-Jan-23,0.0,43.0,96.8
Adilabad,Bheempoor,25-Jan-23,0.0,35.2,88.8
Adilabad,Bheempoor,26-Jan-23,0.0,20.8,96.4
Adilabad,Bheempoor,27-Jan-23,0.0,21.7,93.4
Adilabad,Bheempoor,28-Jan-23,0.0,38.7,100.0
Adilabad,Bheempoor,29-Jan-23,0.0,33.2,97.4
Adilabad,Bheempoor,30-Jan-23,0.0,34.4,95.5
Adilabad,Bheempoor,31-Jan-23,0.0,46.8,97.4
Adilabad,Boath,01-Apr-23,0.0,62.3,95.8
Adilabad,Boath,01-Aug-23,0.0,30.2,88.8
Adilabad,Boath,01-Dec-23,0.0,29.8,89.5
Adilabad,Boath,01-Feb-23,0.0,46.8,94.8
Adilabad,Boath,01-Jan-23,0.0,39.4,94.4
Adilabad,Boath,01-Jul-23,0.0,56.3,95.8
Adilabad,Boath,01-Jun-23,0.0,62.4,96.6
Adilabad,Boath,01-Mar-23,0.0,47.3,95.1
Adilabad,Boath,01-May-23,0.0,50.2,95.5
Adilabad,Boath,01-Nov-23,0.0,27.1,86.8
Adilabad,Boath,01-Oct-23,0.0,24.3,86.7
Adilabad,Boath,01-Sep-23,0.0,28.6,85.8
Adilabad,Boath,13-Jan-23,0.0,33.3,88.5
Adilabad,Boath,14-Jan-23,0.0,31.0,91.0
Adilabad,Boath,15-Jan-23,0.0,39.4,94.5
Adilabad,Boath,16-Jan-23,0.0,46.8,95.7
Adilabad,Boath,17-Jan-23,0.0,42.3,95.1
Adilabad,Boath,18-Jan-23,0.0,46.8,96.2
Adilabad,Boath,19-Jan-23,0.0,41.5,94.8
Adilabad,Boath,20-Jan-23,0.0,39.4,95.1
Adilabad,Boath,21-Jan-23,0.0,43.4,94.2
Adilabad,Boath,22-Jan-23,0.0,42.3,94.4
Adilabad,Boath,23-Jan-23,0.0,39.2,94.4
Adilabad,Boath,24-Jan-23,0.0,46.5,94.8
Adilabad,Boath,25-Jan-23,0.0,33.0,88.8
Adilabad,Boath,26-Jan-23,0.0,30.7,94.3
Adilabad,Boath,27-Jan-23,0.0,23.7,89.6
Adilabad,Boath,28-Jan-23,0.0,30.9,90.8
Adilabad,Boath,29-Jan-23,0.0,33.2,96.5
Adilabad,Boath,30-Jan-23,0.0,40.0,89.7
Adilabad,Boath,31-Jan-23,0.0,46.6,89.6
Adilabad,Gadiguda,01-Apr-23,0.0,52.5,99.9
Adilabad,Gadiguda,01-Aug-23,0.0,37.4,87.1
Adilabad,Gadiguda,01-Dec-23,0.0,25.6,93.4
Adilabad,Gadiguda,01-Feb-23,0.0,41.2,94.8
Adilabad,Gadiguda,01-Jan-23,0.0,35.3,94.8
Adilabad,Gadiguda,01-Jul-23,0.0,55.2,99.9
Adilabad,Gadiguda,01-Jun-23,0.0,70.2,99.9
Adilabad,Gadiguda,01-Mar-23,0.0,51.1,99.9
Adilabad,Gadiguda,01-May-23,0.0,62.3,97.1
Adilabad,Gadiguda,01-Nov-23,0.0,22.3,87.8
Adilabad,Gadiguda,01-Oct-23,0.0,18.8,86.8
